date,market,variety,origin,method,unit_kg,qty_kg,qty_total_kg,high_yen,mid_yen,low_yen,high_yen_per_kg,mid_yen_per_kg,low_yen_per_kg
2026-07-11,淀橋,シャインマスカット,山梨,相対,3.0,4104.0,4104.0,14040.0,,7560.0,4680,,2520
2026-07-11,淀橋,デラウェア,山形,相対,0.35,4104.0,4104.0,518.0,486.0,432.0,1480,1389,1234
2026-07-11,淀橋,巨峰,山梨,相対,0.35,4104.0,4104.0,1296.0,,,3703,,
2026-07-11,葛西,デラウェア,各地,相対,2.0,1100.0,1100.0,,378.0,,,189,
2026-07-11,豊島,シャインマスカット,山梨,相対,3.0,300.0,300.0,12960.0,11880.0,9720.0,4320,3960,3240
2026-07-11,豊島,デラウェア,大阪,相対,0.3,300.0,300.0,378.0,324.0,248.0,1260,1080,827
2026-07-11,豊洲,シャインマスカット,各地,相対,5.0,3755.0,4354.0,21600.0,20520.0,12960.0,4320,4104,2592
2026-07-11,豊洲,シャインマスカット,各地,第三者販売,5.0,599.0,4354.0,,12960.0,,,2592,
2026-07-11,豊洲,シャインマスカット,山梨,相対,5.0,3755.0,4354.0,19440.0,,16200.0,3888,,3240
2026-07-11,豊洲,シャインマスカット,岡山,相対,5.0,3755.0,4354.0,19440.0,,12960.0,3888,,2592
2026-07-11,豊洲,シャインマスカット,岡山,第三者販売,5.0,599.0,4354.0,,18360.0,,,3672,
2026-07-11,豊洲,デラウェア,各地,相対,2.0,3755.0,4354.0,,3780.0,,,1890,
2026-07-11,豊洲,デラウェア,各地,第三者販売,2.0,599.0,4354.0,,3780.0,,,1890,
2026-07-11,豊洲,デラウェア,大阪,相対,0.3,3755.0,4354.0,410.0,378.0,324.0,1367,1260,1080
2026-07-11,豊洲,デラウェア,大阪,第三者販売,0.3,599.0,4354.0,,378.0,,,1260,
2026-07-11,豊洲,デラウェア,山形,相対,2.0,3755.0,4354.0,2484.0,,2160.0,1242,,1080
2026-07-11,豊洲,巨峰,各地,第三者販売,0.35,599.0,4354.0,,918.0,,,2623,
2026-07-11,豊洲,巨峰,山梨,相対,0.4,3755.0,4354.0,1188.0,,756.0,2970,,1890
2026-07-11,豊洲,巨峰,山梨,第三者販売,0.4,599.0,4354.0,1188.0,,756.0,2970,,1890
2026-07-13,北足立,シャインマスカット,山梨,相対,5.0,6900.0,6900.0,,19440.0,,,3888,
2026-07-13,北足立,デラウェア,大阪,相対,0.3,6900.0,6900.0,378.0,,,1260,,
2026-07-13,北足立,デラウェア,山形,相対,2.0,6900.0,6900.0,2484.0,2160.0,1836.0,1242,1080,918
2026-07-13,北足立,巨峰,山梨,相対,5.0,6900.0,6900.0,,16200.0,,,3240,
2026-07-13,多摩NT,シャインマスカット,各地,相対,5.0,971.0,971.0,23760.0,,,4752,,
2026-07-13,多摩NT,シャインマスカット,山梨,相対,5.0,971.0,971.0,19440.0,,,3888,,
2026-07-13,多摩NT,デラウェア,大阪,相対,0.3,971.0,971.0,410.0,388.0,302.0,1367,1293,1007
2026-07-13,多摩NT,デラウェア,山形,相対,2.0,971.0,971.0,3024.0,2700.0,,1512,1350,
2026-07-13,多摩NT,巨峰,山梨,相対,0.35,971.0,971.0,972.0,,,2777,,
2026-07-13,多摩NT,巨峰,福岡,相対,0.35,971.0,971.0,702.0,,,2006,,
2026-07-13,大田,アレキ,岡山,相対,0.75,29886.0,29899.0,4320.0,3456.0,3240.0,5760,4608,4320
2026-07-13,大田,シャインマスカット,各地,相対,5.0,29886.0,29899.0,21600.0,19224.0,10800.0,4320,3845,2160
2026-07-13,大田,シャインマスカット,山梨,相対,5.0,29886.0,29899.0,21600.0,17064.0,12960.0,4320,3413,2592
2026-07-13,大田,シャインマスカット,岡山,相対,5.0,29886.0,29899.0,37800.0,21816.0,10800.0,7560,4363,2160
2026-07-13,大田,デラウェア,各地,相対,2.0,29886.0,29899.0,4320.0,3996.0,3240.0,2160,1998,1620
2026-07-13,大田,デラウェア,大阪,相対,0.3,29886.0,29899.0,378.0,313.0,238.0,1260,1043,793
2026-07-13,大田,デラウェア,山形,相対,2.0,29886.0,29899.0,2700.0,2268.0,1620.0,1350,1134,810
2026-07-13,大田,巨峰,各地,相対,0.35,29886.0,29899.0,1080.0,875.0,756.0,3086,2500,2160
2026-07-13,大田,巨峰,山梨,相対,0.4,29886.0,29899.0,702.0,691.0,594.0,1755,1728,1485
2026-07-13,板橋,デラウェア,大阪,相対,0.3,1100.0,1100.0,378.0,313.0,270.0,1260,1043,900
2026-07-13,板橋,デラウェア,山形,相対,2.0,1100.0,1100.0,,864.0,,,432,
2026-07-13,淀橋,シャインマスカット,各地,相対,5.0,4733.0,4733.0,23760.0,21600.0,19440.0,4752,4320,3888
2026-07-13,淀橋,シャインマスカット,山梨,相対,3.0,4733.0,4733.0,14040.0,,7560.0,4680,,2520
2026-07-13,淀橋,デラウェア,山形,相対,0.35,4733.0,4733.0,518.0,486.0,432.0,1480,1389,1234
2026-07-13,淀橋,巨峰,山梨,相対,0.35,4733.0,4733.0,1296.0,,,3703,,
2026-07-13,葛西,デラウェア,各地,相対,2.0,900.0,900.0,,387.0,,,194,
2026-07-13,豊島,シャインマスカット,山梨,相対,3.0,300.0,300.0,11880.0,10800.0,9720.0,3960,3600,3240
2026-07-13,豊島,デラウェア,大阪,相対,0.3,300.0,300.0,410.0,324.0,216.0,1367,1080,720
2026-07-13,豊洲,アレキ,岡山,相対,0.75,4605.0,5611.0,,3456.0,,,4608,
2026-07-13,豊洲,シャインマスカット,各地,相対,5.0,4605.0,5611.0,19440.0,,12960.0,3888,,2592
2026-07-13,豊洲,シャインマスカット,各地,第三者販売,5.0,1006.0,5611.0,18360.0,,12960.0,3672,,2592
2026-07-13,豊洲,シャインマスカット,山梨,相対,5.0,4605.0,5611.0,19440.0,,16200.0,3888,,3240
2026-07-13,豊洲,シャインマスカット,山梨,第三者販売,5.0,1006.0,5611.0,,19440.0,,,3888,
2026-07-13,豊洲,シャインマスカット,岡山,相対,5.0,4605.0,5611.0,32400.0,21600.0,12960.0,6480,4320,2592
2026-07-13,豊洲,デラウェア,各地,相対,2.0,4605.0,5611.0,,3780.0,,,1890,
2026-07-13,豊洲,デラウェア,各地,第三者販売,2.0,1006.0,5611.0,,3780.0,,,1890,
2026-07-13,豊洲,デラウェア,山形,相対,2.0,4605.0,5611.0,2484.0,,2160.0,1242,,1080
2026-07-13,豊洲,デラウェア,山形,第三者販売,2.0,1006.0,5611.0,,2052.0,,,1026,
2026-07-13,豊洲,巨峰,各地,第三者販売,0.35,1006.0,5611.0,,918.0,,,2623,
2026-07-13,豊洲,巨峰,山梨,相対,0.4,4605.0,5611.0,,756.0,,,1890,
2026-07-14,北足立,シャインマスカット,山梨,相対,5.0,5400.0,5400.0,,19440.0,,,3888,
2026-07-14,北足立,デラウェア,大阪,相対,0.3,5400.0,5400.0,378.0,,,1260,,
2026-07-14,北足立,デラウェア,山形,相対,2.0,5400.0,5400.0,2484.0,2160.0,1836.0,1242,1080,918
2026-07-14,北足立,巨峰,山梨,相対,5.0,5400.0,5400.0,,16200.0,,,3240,
2026-07-14,多摩NT,シャインマスカット,各地,相対,5.0,680.0,680.0,23760.0,,,4752,,
2026-07-14,多摩NT,シャインマスカット,山梨,相対,5.0,680.0,680.0,19440.0,,,3888,,
2026-07-14,多摩NT,デラウェア,大阪,相対,0.3,680.0,680.0,410.0,388.0,302.0,1367,1293,1007
2026-07-14,多摩NT,デラウェア,山形,相対,2.0,680.0,680.0,3024.0,2700.0,,1512,1350,
2026-07-14,多摩NT,巨峰,山梨,相対,0.35,680.0,680.0,972.0,,,2777,,
2026-07-14,多摩NT,巨峰,福岡,相対,0.35,680.0,680.0,702.0,,,2006,,
2026-07-14,大田,アレキ,岡山,相対,0.75,29079.0,29092.0,4320.0,3564.0,3240.0,5760,4752,4320
2026-07-14,大田,シャインマスカット,各地,相対,5.0,29079.0,29092.0,24840.0,20196.0,10800.0,4968,4039,2160
